model,N,M,alg,workers,mstime,delete,trimrepeat,trimdelete,traveledge,sccs,maxscc,size1,size2,size3,parstep,push,vs,es,date
twitter,41354195,1440030213,fasttrim,6,1663.299,4157028,-1,4157028,7431150,0,0,0,0,0,4096,273,100,100,2021-06-03.10:30:41
twitter_mpi,52579683,1963263821,fasttrim,6,1813.15,9213375,-1,9213375,9606549,0,0,0,0,0,4096,327,100,100,2021-06-03.10:32:21
wiki-link-en,12150977,378142420,fasttrim,6,317.859,37099,-1,37099,2126015,0,0,0,0,0,4096,6,100,100,2021-06-03.10:32:35
com-friendster,124836180,1806067135,ac4trim,6,60149.035,124836180,-1,124836180,1707995164,0,0,0,0,0,4096,681,100,100,2021-06-03.10:35:26
twitter,41354195,1440030213,ac4trim,6,620.225,4157028,-1,4157028,16071731,0,0,0,0,0,4096,293,100,100,2021-06-03.10:36:38
twitter_mpi,52579683,1963263821,ac4trim,6,483.627,9213375,-1,9213375,10941602,0,0,0,0,0,4096,15219,100,100,2021-06-03.10:38:16
wiki-link-en,12150977,378142420,ac4trim,6,18.896,37099,-1,37099,54445,0,0,0,0,0,4096,33,100,100,2021-06-03.10:38:28
com-friendster,124836180,1806067135,fasttrim,8,58821.67,124836180,-1,124836180,1814007122,0,0,0,0,0,4096,609,100,100,2021-06-03.10:41:17
twitter,41354195,1440030213,fasttrim,8,1408.321,4157028,-1,4157028,5531865,0,0,0,0,0,4096,273,100,100,2021-06-03.10:42:32
twitter_mpi,52579683,1963263821,fasttrim,8,1543.217,9213375,-1,9213375,6833277,0,0,0,0,0,4096,327,100,100,2021-06-03.10:44:11
wiki-link-en,12150977,378142420,fasttrim,8,290.05,37099,-1,37099,1560710,0,0,0,0,0,4096,6,100,100,2021-06-03.10:44:25
com-friendster,124836180,1806067135,ac4trim,8,59180.025,124836180,-1,124836180,1703183653,0,0,0,0,0,4096,681,100,100,2021-06-03.10:47:15
twitter,41354195,1440030213,ac4trim,8,531.633,4157028,-1,4157028,11816673,0,0,0,0,0,4096,293,100,100,2021-06-03.10:48:29
twitter_mpi,52579683,1963263821,ac4trim,8,406.911,9213375,-1,9213375,8479388,0,0,0,0,0,4096,15219,100,100,2021-06-03.10:50:05
wiki-link-en,12150977,378142420,ac4trim,8,17.354,37099,-1,37099,55683,0,0,0,0,0,4096,33,100,100,2021-06-03.10:50:18
com-friendster,124836180,1806067135,fasttrim,10,60179.907,124836180,-1,124836180,1809904742,0,0,0,0,0,4096,609,100,100,2021-06-03.10:53:10
twitter,41354195,1440030213,fasttrim,10,1344.717,4157028,-1,4157028,5175217,0,0,0,0,0,4096,287,100,100,2021-06-03.10:54:20
twitter_mpi,52579683,1963263821,fasttrim,10,1723.828,9213375,-1,9213375,5587370,0,0,0,0,0,4096,327,100,100,2021-06-03.10:56:01
wiki-link-en,12150977,378142420,fasttrim,10,326.821,37099,-1,37099,1290353,0,0,0,0,0,4096,6,100,100,2021-06-03.10:56:15
com-friendster,124836180,1806067135,ac4trim,10,58720.467,124836180,-1,124836180,1699464078,0,0,0,0,0,4096,681,100,100,2021-06-03.10:59:03
twitter,41354195,1440030213,ac4trim,10,509.427,4157028,-1,4157028,9919724,0,0,0,0,0,4096,293,100,100,2021-06-03.11:00:13
twitter_mpi,52579683,1963263821,ac4trim,10,359.984,9213375,-1,9213375,7022496,0,0,0,0,0,4096,15219,100,100,2021-06-03.11:01:50
wiki-link-en,12150977,378142420,ac4trim,10,14.05,37099,-1,37099,38490,0,0,0,0,0,4096,33,100,100,2021-06-03.11:02:03
com-friendster,124836180,1806067135,fasttrim,12,59812.09,124836180,-1,124836180,1807837829,0,0,0,0,0,4096,681,100,100,2021-06-03.11:04:53
twitter,41354195,1440030213,fasttrim,12,1259.054,4157028,-1,4157028,4142984,0,0,0,0,0,4096,287,100,100,2021-06-03.11:06:07
twitter_mpi,52579683,1963263821,fasttrim,12,1716.346,9213375,-1,9213375,4733208,0,0,0,0,0,4096,327,100,100,2021-06-03.11:07:44
wiki-link-en,12150977,378142420,fasttrim,12,354.509,37099,-1,37099,1065052,0,0,0,0,0,4096,6,100,100,2021-06-03.11:07:56
com-friendster,124836180,1806067135,ac4trim,12,38014.06,124836180,-1,124836180,1700048204,0,0,0,0,0,4096,681,100,100,2021-06-03.11:10:25
twitter,41354195,1440030213,ac4trim,12,508.834,4157028,-1,4157028,8298944,0,0,0,0,0,4096,293,100,100,2021-06-03.11:11:38
twitter_mpi,52579683,1963263821,ac4trim,12,345.378,9213375,-1,9213375,6229836,0,0,0,0,0,4096,15218,100,100,2021-06-03.11:13:16
wiki-link-en,12150977,378142420,ac4trim,12,13.591,37099,-1,37099,34927,0,0,0,0,0,4096,33,100,100,2021-06-03.11:13:30
com-friendster,124836180,1806067135,fasttrim,14,58524.287,124836180,-1,124836180,1805909855,0,0,0,0,0,4096,609,100,100,2021-06-03.11:16:18
twitter,41354195,1440030213,fasttrim,14,1271.717,4157028,-1,4157028,3484386,0,0,0,0,0,4096,287,100,100,2021-06-03.11:17:33
twitter_mpi,52579683,1963263821,fasttrim,14,1918.798,9213375,-1,9213375,4186092,0,0,0,0,0,4096,327,100,100,2021-06-03.11:19:14
wiki-link-en,12150977,378142420,fasttrim,14,380.03,37099,-1,37099,917594,0,0,0,0,0,4096,6,100,100,2021-06-03.11:19:28
com-friendster,124836180,1806067135,ac4trim,14,59057.511,124836180,-1,124836180,1696068019,0,0,0,0,0,4096,637,100,100,2021-06-03.11:22:17
twitter,41354195,1440030213,ac4trim,14,503.338,4157028,-1,4157028,7133754,0,0,0,0,0,4096,293,100,100,2021-06-03.11:23:31
twitter_mpi,52579683,1963263821,ac4trim,14,337.13,9213375,-1,9213375,5320294,0,0,0,0,0,4096,15218,100,100,2021-06-03.11:25:09
wiki-link-en,12150977,378142420,ac4trim,14,32.909,37099,-1,37099,34463,0,0,0,0,0,4096,33,100,100,2021-06-03.11:25:21
com-friendster,124836180,1806067135,fasttrim,16,59494.863,124836180,-1,124836180,1804647761,0,0,0,0,0,4096,685,100,100,2021-06-03.11:28:11
twitter,41354195,1440030213,fasttrim,16,1281.06,4157028,-1,4157028,2880590,0,0,0,0,0,4096,287,100,100,2021-06-03.11:29:22
twitter_mpi,52579683,1963263821,fasttrim,16,1907.472,9213375,-1,9213375,3860719,0,0,0,0,0,4096,327,100,100,2021-06-03.11:31:03
wiki-link-en,12150977,378142420,fasttrim,16,396.737,37099,-1,37099,843856,0,0,0,0,0,4096,6,100,100,2021-06-03.11:31:15
com-friendster,124836180,1806067135,ac4trim,16,58716.144,124836180,-1,124836180,1695120374,0,0,0,0,0,4096,637,100,100,2021-06-03.11:34:04
twitter,41354195,1440030213,ac4trim,16,490.891,4157028,-1,4157028,6364343,0,0,0,0,0,4096,293,100,100,2021-06-03.11:35:17
twitter_mpi,52579683,1963263821,ac4trim,16,344.185,9213375,-1,9213375,4806367,0,0,0,0,0,4096,15217,100,100,2021-06-03.11:36:55
wiki-link-en,12150977,378142420,ac4trim,16,14.6,37099,-1,37099,31523,0,0,0,0,0,4096,33,100,100,2021-06-03.11:37:08
com-friendster,124836180,1806067135,fasttrim,32,59504.277,124836180,-1,124836180,1801042936,0,0,0,0,0,4096,641,100,100,2021-06-03.11:39:55
twitter,41354195,1440030213,fasttrim,32,1464.695,4157028,-1,4157028,1559708,0,0,0,0,0,4096,287,100,100,2021-06-03.11:41:09
twitter_mpi,52579683,1963263821,fasttrim,32,1950.57,9213375,-1,9213375,2088900,0,0,0,0,0,4096,327,100,100,2021-06-03.11:42:49
wiki-link-en,12150977,378142420,fasttrim,32,351.537,37099,-1,37099,421915,0,0,0,0,0,4096,6,100,100,2021-06-03.11:43:01
com-friendster,124836180,1806067135,ac4trim,32,59534.85,124836180,-1,124836180,1691795520,0,0,0,0,0,4096,737,100,100,2021-06-03.11:45:51
twitter,41354195,1440030213,ac4trim,32,499.501,4157028,-1,4157028,3648254,0,0,0,0,0,4096,293,100,100,2021-06-03.11:47:06
twitter_mpi,52579683,1963263821,ac4trim,32,383.696,9213375,-1,9213375,3411959,0,0,0,0,0,4096,15215,100,100,2021-06-03.11:48:44
wiki-link-en,12150977,378142420,ac4trim,32,22.218,37099,-1,37099,23663,0,0,0,0,0,4096,33,100,100,2021-06-03.11:48:55
com-friendster,124836180,1806067135,fasttrim,1,75842.245,124836180,-1,124836180,1930903315,0,0,0,0,0,4096,641,100,100,2021-06-03.11:52:04
twitter,41354195,1440030213,fasttrim,1,7256.707,4157028,-1,4157028,43257463,0,0,0,0,0,4096,127,100,100,2021-06-03.11:53:21
twitter_mpi,52579683,1963263821,fasttrim,1,5434.485,9213375,-1,9213375,54031166,0,0,0,0,0,4096,327,100,100,2021-06-03.11:55:03
wiki-link-en,12150977,378142420,fasttrim,1,934.641,37099,-1,37099,12152175,0,0,0,0,0,4096,6,100,100,2021-06-03.11:55:16
com-friendster,124836180,1806067135,ac4trim,1,66831.99,124836180,-1,124836180,1806067135,0,0,0,0,0,4096,775,100,100,2021-06-03.11:58:15
twitter,41354195,1440030213,ac4trim,1,2130.329,4157028,-1,4157028,93811445,0,0,0,0,0,4096,288,100,100,2021-06-03.11:59:31
twitter_mpi,52579683,1963263821,ac4trim,1,1934.473,9213375,-1,9213375,61093667,0,0,0,0,0,4096,15219,100,100,2021-06-03.12:01:12
wiki-link-en,12150977,378142420,ac4trim,1,60.727,37099,-1,37099,312907,0,0,0,0,0,4096,33,100,100,2021-06-03.12:01:25
com-friendster,124836180,1806067135,fasttrim,2,66000.557,124836180,-1,124836180,1864171629,0,0,0,0,0,4096,611,100,100,2021-06-03.12:04:22
twitter,41354195,1440030213,fasttrim,2,3812.758,4157028,-1,4157028,21782732,0,0,0,0,0,4096,227,100,100,2021-06-03.12:05:39
twitter_mpi,52579683,1963263821,fasttrim,2,2994.399,9213375,-1,9213375,27057158,0,0,0,0,0,4096,327,100,100,2021-06-03.12:07:19
wiki-link-en,12150977,378142420,fasttrim,2,548.538,37099,-1,37099,6156877,0,0,0,0,0,4096,6,100,100,2021-06-03.12:07:33
com-friendster,124836180,1806067135,ac4trim,2,62143.001,124836180,-1,124836180,1747065457,0,0,0,0,0,4096,681,100,100,2021-06-03.12:10:27
twitter,41354195,1440030213,ac4trim,2,1145.497,4157028,-1,4157028,47097853,0,0,0,0,0,4096,290,100,100,2021-06-03.12:11:37
twitter_mpi,52579683,1963263821,ac4trim,2,1055.931,9213375,-1,9213375,30770938,0,0,0,0,0,4096,15219,100,100,2021-06-03.12:13:14
wiki-link-en,12150977,378142420,ac4trim,2,32.803,37099,-1,37099,166271,0,0,0,0,0,4096,33,100,100,2021-06-03.12:13:26
com-friendster,124836180,1806067135,fasttrim,4,62244.765,124836180,-1,124836180,1830643972,0,0,0,0,0,4096,610,100,100,2021-06-03.12:16:19
twitter,41354195,1440030213,fasttrim,4,2121.894,4157028,-1,4157028,10978681,0,0,0,0,0,4096,227,100,100,2021-06-03.12:17:33
twitter_mpi,52579683,1963263821,fasttrim,4,1645.365,9213375,-1,9213375,13871720,0,0,0,0,0,4096,327,100,100,2021-06-03.12:19:13
wiki-link-en,12150977,378142420,fasttrim,4,333.316,37099,-1,37099,3086804,0,0,0,0,0,4096,6,100,100,2021-06-03.12:19:25
com-friendster,124836180,1806067135,ac4trim,4,61535.879,124836180,-1,124836180,1717797656,0,0,0,0,0,4096,681,100,100,2021-06-03.12:22:17
twitter,41354195,1440030213,ac4trim,4,693.494,4157028,-1,4157028,23569119,0,0,0,0,0,4096,293,100,100,2021-06-03.12:23:27
twitter_mpi,52579683,1963263821,ac4trim,4,623.788,9213375,-1,9213375,15746368,0,0,0,0,0,4096,15219,100,100,2021-06-03.12:25:05
wiki-link-en,12150977,378142420,ac4trim,4,21.403,37099,-1,37099,82834,0,0,0,0,0,4096,33,100,100,2021-06-03.12:25:19
com-friendster,124836180,1806067135,fasttrim,6,60047.692,124836180,-1,124836180,1819920020,0,0,0,0,0,4096,610,100,100,2021-06-03.12:28:10
twitter,41354195,1440030213,fasttrim,6,1669.431,4157028,-1,4157028,7453742,0,0,0,0,0,4096,227,100,100,2021-06-03.12:29:20
twitter_mpi,52579683,1963263821,fasttrim,6,1743.849,9213375,-1,9213375,9724738,0,0,0,0,0,4096,327,100,100,2021-06-03.12:30:59
wiki-link-en,12150977,378142420,fasttrim,6,336.095,37099,-1,37099,2089206,0,0,0,0,0,4096,6,100,100,2021-06-03.12:31:11
com-friendster,124836180,1806067135,ac4trim,6,60889.909,124836180,-1,124836180,1707917294,0,0,0,0,0,4096,681,100,100,2021-06-03.12:34:05
twitter,41354195,1440030213,ac4trim,6,617.11,4157028,-1,4157028,16084966,0,0,0,0,0,4096,293,100,100,2021-06-03.12:35:19
twitter_mpi,52579683,1963263821,ac4trim,6,472.62,9213375,-1,9213375,10914180,0,0,0,0,0,4096,15219,100,100,2021-06-03.12:36:54
wiki-link-en,12150977,378142420,ac4trim,6,17.082,37099,-1,37099,65100,0,0,0,0,0,4096,33,100,100,2021-06-03.12:37:07
com-friendster,124836180,1806067135,fasttrim,8,59208.294,124836180,-1,124836180,1813977200,0,0,0,0,0,4096,608,100,100,2021-06-03.12:39:57
twitter,41354195,1440030213,fasttrim,8,1422.448,4157028,-1,4157028,5459403,0,0,0,0,0,4096,271,100,100,2021-06-03.12:41:11
twitter_mpi,52579683,1963263821,fasttrim,8,1521.101,9213375,-1,9213375,6852456,0,0,0,0,0,4096,327,100,100,2021-06-03.12:42:48
wiki-link-en,12150977,378142420,fasttrim,8,285.008,37099,-1,37099,1577093,0,0,0,0,0,4096,6,100,100,2021-06-03.12:43:01
com-friendster,124836180,1806067135,ac4trim,8,60190.485,124836180,-1,124836180,1703165157,0,0,0,0,0,4096,681,100,100,2021-06-03.12:45:52
twitter,41354195,1440030213,ac4trim,8,538.186,4157028,-1,4157028,11876044,0,0,0,0,0,4096,293,100,100,2021-06-03.12:47:06
twitter_mpi,52579683,1963263821,ac4trim,8,418.351,9213375,-1,9213375,8522943,0,0,0,0,0,4096,15219,100,100,2021-06-03.12:48:43
wiki-link-en,12150977,378142420,ac4trim,8,17.963,37099,-1,37099,56419,0,0,0,0,0,4096,33,100,100,2021-06-03.12:48:57
com-friendster,124836180,1806067135,fasttrim,10,59194.068,124836180,-1,124836180,1810247792,0,0,0,0,0,4096,609,100,100,2021-06-03.12:51:46
twitter,41354195,1440030213,fasttrim,10,1349.588,4157028,-1,4157028,5195385,0,0,0,0,0,4096,287,100,100,2021-06-03.12:53:00
twitter_mpi,52579683,1963263821,fasttrim,10,1731.792,9213375,-1,9213375,5463833,0,0,0,0,0,4096,327,100,100,2021-06-03.12:54:38
wiki-link-en,12150977,378142420,fasttrim,10,337.582,37099,-1,37099,1265842,0,0,0,0,0,4096,6,100,100,2021-06-03.12:54:52
com-friendster,124836180,1806067135,ac4trim,10,59103.586,124836180,-1,124836180,1699465557,0,0,0,0,0,4096,681,100,100,2021-06-03.12:57:41
twitter,41354195,1440030213,ac4trim,10,512.847,4157028,-1,4157028,9895330,0,0,0,0,0,4096,293,100,100,2021-06-03.12:58:54
twitter_mpi,52579683,1963263821,ac4trim,10,369.06,9213375,-1,9213375,7459689,0,0,0,0,0,4096,15219,100,100,2021-06-03.13:00:31
wiki-link-en,12150977,378142420,ac4trim,10,16.004,37099,-1,37099,44944,0,0,0,0,0,4096,33,100,100,2021-06-03.13:00:45
com-friendster,124836180,1806067135,fasttrim,12,59396.372,124836180,-1,124836180,1807336059,0,0,0,0,0,4096,608,100,100,2021-06-03.13:03:34
twitter,41354195,1440030213,fasttrim,12,1246.484,4157028,-1,4157028,4101159,0,0,0,0,0,4096,287,100,100,2021-06-03.13:04:48
twitter_mpi,52579683,1963263821,fasttrim,12,1717.403,9213375,-1,9213375,4692675,0,0,0,0,0,4096,327,100,100,2021-06-03.13:06:27
wiki-link-en,12150977,378142420,fasttrim,12,345.122,37099,-1,37099,1044607,0,0,0,0,0,4096,6,100,100,2021-06-03.13:06:41
com-friendster,124836180,1806067135,ac4trim,12,37979.249,124836180,-1,124836180,1700074451,0,0,0,0,0,4096,681,100,100,2021-06-03.13:09:09
twitter,41354195,1440030213,ac4trim,12,499.308,4157028,-1,4157028,8295465,0,0,0,0,0,4096,293,100,100,2021-06-03.13:10:22
twitter_mpi,52579683,1963263821,ac4trim,12,345.345,9213375,-1,9213375,6214116,0,0,0,0,0,4096,15218,100,100,2021-06-03.13:12:00
wiki-link-en,12150977,378142420,ac4trim,12,18.163,37099,-1,37099,39550,0,0,0,0,0,4096,33,100,100,2021-06-03.13:12:13
com-friendster,124836180,1806067135,fasttrim,14,59769.612,124836180,-1,124836180,1805748379,0,0,0,0,0,4096,646,100,100,2021-06-03.13:14:58
twitter,41354195,1440030213,fasttrim,14,1280.298,4157028,-1,4157028,3436631,0,0,0,0,0,4096,287,100,100,2021-06-03.13:16:07
twitter_mpi,52579683,1963263821,fasttrim,14,1878.631,9213375,-1,9213375,4287738,0,0,0,0,0,4096,327,100,100,2021-06-03.13:17:46
wiki-link-en,12150977,378142420,fasttrim,14,386.091,37099,-1,37099,917637,0,0,0,0,0,4096,6,100,100,2021-06-03.13:18:00
com-friendster,124836180,1806067135,ac4trim,14,59163.345,124836180,-1,124836180,1696030528,0,0,0,0,0,4096,698,100,100,2021-06-03.13:20:50
twitter,41354195,1440030213,ac4trim,14,498.992,4157028,-1,4157028,7131204,0,0,0,0,0,4096,293,100,100,2021-06-03.13:21:59
twitter_mpi,52579683,1963263821,ac4trim,14,342.003,9213375,-1,9213375,5265418,0,0,0,0,0,4096,15218,100,100,2021-06-03.13:23:35
wiki-link-en,12150977,378142420,ac4trim,14,14.138,37099,-1,37099,34932,0,0,0,0,0,4096,33,100,100,2021-06-03.13:23:49
com-friendster,124836180,1806067135,fasttrim,16,59835.845,124836180,-1,124836180,1804689365,0,0,0,0,0,4096,626,100,100,2021-06-03.13:26:40
twitter,41354195,1440030213,fasttrim,16,1250.456,4157028,-1,4157028,2932453,0,0,0,0,0,4096,287,100,100,2021-06-03.13:27:54
twitter_mpi,52579683,1963263821,fasttrim,16,1918.076,9213375,-1,9213375,4025032,0,0,0,0,0,4096,327,100,100,2021-06-03.13:29:34
wiki-link-en,12150977,378142420,fasttrim,16,375.479,37099,-1,37099,831566,0,0,0,0,0,4096,6,100,100,2021-06-03.13:29:48
com-friendster,124836180,1806067135,ac4trim,16,59392.816,124836180,-1,124836180,1695132382,0,0,0,0,0,4096,681,100,100,2021-06-03.13:32:38
twitter,41354195,1440030213,ac4trim,16,487.797,4157028,-1,4157028,6445914,0,0,0,0,0,4096,293,100,100,2021-06-03.13:33:51
twitter_mpi,52579683,1963263821,ac4trim,16,336.202,9213375,-1,9213375,4839504,0,0,0,0,0,4096,15218,100,100,2021-06-03.13:35:29
wiki-link-en,12150977,378142420,ac4trim,16,22.39,37099,-1,37099,30038,0,0,0,0,0,4096,33,100,100,2021-06-03.13:35:42
com-friendster,124836180,1806067135,fasttrim,32,58359.585,124836180,-1,124836180,1801032164,0,0,0,0,0,4096,622,100,100,2021-06-03.13:38:30
twitter,41354195,1440030213,fasttrim,32,1364.322,4157028,-1,4157028,1505164,0,0,0,0,0,4096,287,100,100,2021-06-03.13:39:44
twitter_mpi,52579683,1963263821,fasttrim,32,2454.514,9213375,-1,9213375,2136420,0,0,0,0,0,4096,327,100,100,2021-06-03.13:41:23
wiki-link-en,12150977,378142420,fasttrim,32,353.312,37099,-1,37099,421911,0,0,0,0,0,4096,6,100,100,2021-06-03.13:41:36
com-friendster,124836180,1806067135,ac4trim,32,58947.895,124836180,-1,124836180,1691742937,0,0,0,0,0,4096,727,100,100,2021-06-03.13:44:25
twitter,41354195,1440030213,ac4trim,32,492.375,4157028,-1,4157028,3565377,0,0,0,0,0,4096,293,100,100,2021-06-03.13:45:40
twitter_mpi,52579683,1963263821,ac4trim,32,387.853,9213375,-1,9213375,3411366,0,0,0,0,0,4096,15219,100,100,2021-06-03.13:47:20
wiki-link-en,12150977,378142420,ac4trim,32,16.113,37099,-1,37099,22600,0,0,0,0,0,4096,33,100,100,2021-06-03.13:47:34
com-friendster,124836180,1806067135,fasttrim,1,77827.53,124836180,-1,124836180,1930903315,0,0,0,0,0,4096,641,100,100,2021-06-03.13:50:39
twitter,41354195,1440030213,fasttrim,1,7316.256,4157028,-1,4157028,43257463,0,0,0,0,0,4096,127,100,100,2021-06-03.13:52:01
twitter_mpi,52579683,1963263821,fasttrim,1,5710.587,9213375,-1,9213375,54031166,0,0,0,0,0,4096,327,100,100,2021-06-03.13:53:45
wiki-link-en,12150977,378142420,fasttrim,1,976.59,37099,-1,37099,12152175,0,0,0,0,0,4096,6,100,100,2021-06-03.13:53:58
com-friendster,124836180,1806067135,ac4trim,1,66392.597,124836180,-1,124836180,1806067135,0,0,0,0,0,4096,775,100,100,2021-06-03.13:56:55
twitter,41354195,1440030213,ac4trim,1,2083.74,4157028,-1,4157028,93811445,0,0,0,0,0,4096,288,100,100,2021-06-03.13:58:10
twitter_mpi,52579683,1963263821,ac4trim,1,1927.35,9213375,-1,9213375,61093667,0,0,0,0,0,4096,15219,100,100,2021-06-03.13:59:49
wiki-link-en,12150977,378142420,ac4trim,1,59.758,37099,-1,37099,312907,0,0,0,0,0,4096,33,100,100,2021-06-03.14:00:02
com-friendster,124836180,1806067135,fasttrim,2,65760.459,124836180,-1,124836180,1864038933,0,0,0,0,0,4096,611,100,100,2021-06-03.14:02:58
twitter,41354195,1440030213,fasttrim,2,3767.776,4157028,-1,4157028,21648246,0,0,0,0,0,4096,227,100,100,2021-06-03.14:04:15
twitter_mpi,52579683,1963263821,fasttrim,2,2958.884,9213375,-1,9213375,27042167,0,0,0,0,0,4096,327,100,100,2021-06-03.14:05:51
wiki-link-en,12150977,378142420,fasttrim,2,565.342,37099,-1,37099,6138684,0,0,0,0,0,4096,6,100,100,2021-06-03.14:06:04
com-friendster,124836180,1806067135,ac4trim,2,61997.934,124836180,-1,124836180,1747426937,0,0,0,0,0,4096,681,100,100,2021-06-03.14:08:57
twitter,41354195,1440030213,ac4trim,2,1143.279,4157028,-1,4157028,47117628,0,0,0,0,0,4096,290,100,100,2021-06-03.14:10:12
twitter_mpi,52579683,1963263821,ac4trim,2,1126.348,9213375,-1,9213375,30783561,0,0,0,0,0,4096,15219,100,100,2021-06-03.14:11:49
wiki-link-en,12150977,378142420,ac4trim,2,35.424,37099,-1,37099,168847,0,0,0,0,0,4096,33,100,100,2021-06-03.14:12:02
com-friendster,124836180,1806067135,fasttrim,4,61035.463,124836180,-1,124836180,1830450889,0,0,0,0,0,4096,611,100,100,2021-06-03.14:14:54
twitter,41354195,1440030213,fasttrim,4,1995.056,4157028,-1,4157028,10873576,0,0,0,0,0,4096,227,100,100,2021-06-03.14:16:09
twitter_mpi,52579683,1963263821,fasttrim,4,1583.172,9213375,-1,9213375,13553956,0,0,0,0,0,4096,327,100,100,2021-06-03.14:17:46
wiki-link-en,12150977,378142420,fasttrim,4,343.74,37099,-1,37099,3072328,0,0,0,0,0,4096,6,100,100,2021-06-03.14:18:00
com-friendster,124836180,1806067135,ac4trim,4,60835.11,124836180,-1,124836180,1717857791,0,0,0,0,0,4096,681,100,100,2021-06-03.14:20:52
twitter,41354195,1440030213,ac4trim,4,692.083,4157028,-1,4157028,23551973,0,0,0,0,0,4096,293,100,100,2021-06-03.14:22:04
twitter_mpi,52579683,1963263821,ac4trim,4,619.562,9213375,-1,9213375,15851772,0,0,0,0,0,4096,15219,100,100,2021-06-03.14:23:43
wiki-link-en,12150977,378142420,ac4trim,4,20.305,37099,-1,37099,83519,0,0,0,0,0,4096,33,100,100,2021-06-03.14:23:56
com-friendster,124836180,1806067135,fasttrim,6,61118.998,124836180,-1,124836180,1818951382,0,0,0,0,0,4096,609,100,100,2021-06-03.14:26:48
twitter,41354195,1440030213,fasttrim,6,1650.818,4157028,-1,4157028,7380559,0,0,0,0,0,4096,227,100,100,2021-06-03.14:28:04
twitter_mpi,52579683,1963263821,fasttrim,6,1718.651,9213375,-1,9213375,9612875,0,0,0,0,0,4096,327,100,100,2021-06-03.14:29:43
wiki-link-en,12150977,378142420,fasttrim,6,322.591,37099,-1,37099,2105520,0,0,0,0,0,4096,6,100,100,2021-06-03.14:29:57
com-friendster,124836180,1806067135,ac4trim,6,59747.683,124836180,-1,124836180,1708143706,0,0,0,0,0,4096,681,100,100,2021-06-03.14:32:51
twitter,41354195,1440030213,ac4trim,6,607.578,4157028,-1,4157028,16020207,0,0,0,0,0,4096,293,100,100,2021-06-03.14:34:05
twitter_mpi,52579683,1963263821,ac4trim,6,483.099,9213375,-1,9213375,10912344,0,0,0,0,0,4096,15219,100,100,2021-06-03.14:35:41
wiki-link-en,12150977,378142420,ac4trim,6,24.062,37099,-1,37099,56897,0,0,0,0,0,4096,33,100,100,2021-06-03.14:35:54
com-friendster,124836180,1806067135,fasttrim,8,59212.97,124836180,-1,124836180,1814027271,0,0,0,0,0,4096,608,100,100,2021-06-03.14:38:43
twitter,41354195,1440030213,fasttrim,8,1418.32,4157028,-1,4157028,5467692,0,0,0,0,0,4096,271,100,100,2021-06-03.14:39:57
twitter_mpi,52579683,1963263821,fasttrim,8,1527.828,9213375,-1,9213375,6860295,0,0,0,0,0,4096,327,100,100,2021-06-03.14:41:36
wiki-link-en,12150977,378142420,fasttrim,8,298.109,37099,-1,37099,1609893,0,0,0,0,0,4096,6,100,100,2021-06-03.14:41:49
com-friendster,124836180,1806067135,ac4trim,8,60583.011,124836180,-1,124836180,1703197785,0,0,0,0,0,4096,681,100,100,2021-06-03.14:44:40
twitter,41354195,1440030213,ac4trim,8,543.223,4157028,-1,4157028,11893880,0,0,0,0,0,4096,293,100,100,2021-06-03.14:45:54
twitter_mpi,52579683,1963263821,ac4trim,8,410.598,9213375,-1,9213375,8441536,0,0,0,0,0,4096,15219,100,100,2021-06-03.14:47:28
wiki-link-en,12150977,378142420,ac4trim,8,15.679,37099,-1,37099,53339,0,0,0,0,0,4096,33,100,100,2021-06-03.14:47:40
com-friendster,124836180,1806067135,fasttrim,10,61690.84,124836180,-1,124836180,1809830885,0,0,0,0,0,4096,609,100,100,2021-06-03.14:50:35
twitter,41354195,1440030213,fasttrim,10,1349.735,4157028,-1,4157028,5152129,0,0,0,0,0,4096,258,100,100,2021-06-03.14:51:44
twitter_mpi,52579683,1963263821,fasttrim,10,1719.908,9213375,-1,9213375,5616036,0,0,0,0,0,4096,327,100,100,2021-06-03.14:53:23
wiki-link-en,12150977,378142420,fasttrim,10,330.98,37099,-1,37099,1298551,0,0,0,0,0,4096,6,100,100,2021-06-03.14:53:37
com-friendster,124836180,1806067135,ac4trim,10,59243.985,124836180,-1,124836180,1699457800,0,0,0,0,0,4096,681,100,100,2021-06-03.14:56:27
twitter,41354195,1440030213,ac4trim,10,515.031,4157028,-1,4157028,10035623,0,0,0,0,0,4096,293,100,100,2021-06-03.14:57:42
twitter_mpi,52579683,1963263821,ac4trim,10,359.692,9213375,-1,9213375,7423011,0,0,0,0,0,4096,15219,100,100,2021-06-03.14:59:19
wiki-link-en,12150977,378142420,ac4trim,10,14.183,37099,-1,37099,39040,0,0,0,0,0,4096,33,100,100,2021-06-03.14:59:31
com-friendster,124836180,1806067135,fasttrim,12,58117.528,124836180,-1,124836180,1807532542,0,0,0,0,0,4096,624,100,100,2021-06-03.15:02:20
twitter,41354195,1440030213,fasttrim,12,1265.449,4157028,-1,4157028,4077624,0,0,0,0,0,4096,287,100,100,2021-06-03.15:03:33
twitter_mpi,52579683,1963263821,fasttrim,12,1742.051,9213375,-1,9213375,4607828,0,0,0,0,0,4096,327,100,100,2021-06-03.15:05:12
